"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"LINC00605",10.9946887367676,1.91359697995521,0.656138815350455,2.91645142031892,0.00354037851762344,0.00856593898868235,"Up"
"N4BP1",1413.89367085439,1.91098608482319,0.117939295064239,16.2031330082338,4.79220940340678e-59,3.97753380482762e-57,"Up"
"CYLD",748.898769478993,1.91050724892016,0.127936366322038,14.9332617757103,2.00227401514595e-50,1.37881869405628e-48,"Up"
"RICTOR",584.890807741979,1.91025911415764,0.171011157635027,11.170377071153,5.69386513965313e-29,2.12384558914502e-27,"Up"
"UBD",2232.99544404719,1.91003305307515,0.117344800682433,16.2770999819942,1.43510583267451e-59,1.21528252708849e-57,"Up"
"IL4I1",213.931965005065,1.90677078704404,0.231369024890461,8.24125350377726,1.70415723076708e-16,2.96089308455059e-15,"Up"
"CPEB3",85.0868490692665,1.90317514589085,0.270505479502476,7.03562511706323,1.98369621263702e-12,2.32352005915699e-11,"Up"
"CALD1",488.057088397209,1.90256361370535,0.188991469405588,10.0669285216378,7.73561634130329e-24,2.25466231640823e-22,"Up"
"GATA3",124.013782064164,1.90112094131644,0.219866293406103,8.64671392720024,5.30036250903273e-18,1.07317355938138e-16,"Up"
"HCG27",57.7398728390388,1.90053156734966,0.299074309681476,6.35471354719095,2.08815374945627e-10,1.91727699208318e-09,"Up"
"LOC100132111",14.3922175167517,1.89947725162666,0.62901398702866,3.01976949765366,0.00252967126213411,0.00637273767403555,"Up"
"SKIL",2521.62662300885,1.89915493041671,0.161472388589721,11.7614840964681,6.16411557323615e-32,2.62771634283567e-30,"Up"
"FBXO6",151.749723194024,1.89816901268697,0.20519953686936,9.2503571969338,2.23743692728223e-20,5.22193612842238e-19,"Up"
"PELI1",677.220428718604,1.8946846730873,0.171848856658588,11.0252969378287,2.88564583032528e-28,1.05439647788533e-26,"Up"
"SAMSN1",141.309205590307,1.89385143264413,0.215898340563996,8.77195919012988,1.75584044731507e-18,3.63734683077682e-17,"Up"
"DSG3",328.173896022316,1.8917385857017,0.160555970828648,11.7824243840838,4.80896807149713e-32,2.06406838493403e-30,"Up"
"CDH26",15.8094327759409,1.89147914270041,0.603561614347876,3.13386255476846,0.00172521645065759,0.00452819639289877,"Up"
"ZEB1",101.777786817308,1.89026870940535,0.252790652807482,7.47760523742514,7.56891522122508e-14,1.0233140719268e-12,"Up"
