"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"COL17A1",25.866867284974,-1.19391451631106,0.436036536743229,-2.73810659360898,0.00617940435546652,0.0236818538834735,"Down"
"HPCAL1",75.7916084133941,-1.18812740831216,0.281347610049434,-4.22298738597211,2.41085317622808e-05,0.000191070757289287,"Down"
"ECH1",989.696103017409,-1.18680686828316,0.113643048051045,-10.4432861370462,1.57270359902753e-25,1.27053481420104e-23,"Down"
"MATN2",138.999012087147,-1.18520188965681,0.206590126188516,-5.73697258200663,9.63838527321428e-09,1.46546992146563e-07,"Down"
"SERPINE1",3417.45343149411,-1.18372817167638,0.0902414284675108,-13.1173474509278,2.61943845619497e-39,4.40866044613482e-37,"Down"
"SERPINH1",644.684594922918,-1.18153016776082,0.123154480282859,-9.59388700311268,8.48276556778656e-22,5.28675025269311e-20,"Down"
"KIAA0754",72.1959689774443,-1.17996991541905,0.264009758216382,-4.46941781012483,7.84327900395683e-06,6.96299303809149e-05,"Down"
"GPR39",78.2521170445708,-1.17882904621306,0.27584437667655,-4.27352937339495,1.92402924517439e-05,0.000155228937370328,"Down"
"ANK1",80.5377740280906,-1.17775328851474,0.249073585716606,-4.72853548531148,2.2614510593654e-06,2.26019540492333e-05,"Down"
"KIAA1324",50.5062871173918,-1.17747635473218,0.327788055627025,-3.59218810606074,0.000327913006307875,0.00191408950406494,"Down"
"TM7SF2",122.597473142414,-1.17731675491761,0.213450130369181,-5.51565254554466,3.47488182121225e-08,4.83569639365765e-07,"Down"
"LOC728554",23.4605620857316,-1.17651938480436,0.4456130041177,-2.64022677510013,0.00828505677120143,0.0302131561701532,"Down"
"UCN2",71.88611652318,-1.17590900474542,0.271705503581071,-4.32788069894414,1.50550974696493e-05,0.000124786368766901,"Down"
"RAB3B",47.5331895664671,-1.1742219276253,0.327422202005529,-3.58626238670726,0.000335451440294319,0.00195338806030109,"Down"
"AGR2",1012.66635264734,-1.17146710645871,0.117827125823737,-9.94225309553219,2.72590708526594e-23,1.89842195742831e-21,"Down"
